date,ch.kof.jobtracker.canton.ag.clean.idx,ch.kof.jobtracker.canton.ag.sum_clean.idx,ch.kof.jobtracker.canton.ai.clean.idx,ch.kof.jobtracker.canton.ai.sum_clean.idx,ch.kof.jobtracker.canton.ar.clean.idx,ch.kof.jobtracker.canton.ar.sum_clean.idx,ch.kof.jobtracker.canton.be.clean.idx,ch.kof.jobtracker.canton.be.sum_clean.idx,ch.kof.jobtracker.canton.bl.clean.idx,ch.kof.jobtracker.canton.bl.sum_clean.idx,ch.kof.jobtracker.canton.bs.clean.idx,ch.kof.jobtracker.canton.bs.sum_clean.idx,ch.kof.jobtracker.canton.fr.clean.idx,ch.kof.jobtracker.canton.fr.sum_clean.idx,ch.kof.jobtracker.canton.ge.clean.idx,ch.kof.jobtracker.canton.ge.sum_clean.idx,ch.kof.jobtracker.canton.gl.clean.idx,ch.kof.jobtracker.canton.gl.sum_clean.idx,ch.kof.jobtracker.canton.gr.clean.idx,ch.kof.jobtracker.canton.gr.sum_clean.idx,ch.kof.jobtracker.canton.ju.clean.idx,ch.kof.jobtracker.canton.ju.sum_clean.idx,ch.kof.jobtracker.canton.li.clean.idx,ch.kof.jobtracker.canton.li.sum_clean.idx,ch.kof.jobtracker.canton.lu.clean.idx,ch.kof.jobtracker.canton.lu.sum_clean.idx,ch.kof.jobtracker.canton.ne.clean.idx,ch.kof.jobtracker.canton.ne.sum_clean.idx,ch.kof.jobtracker.canton.nw.clean.idx,ch.kof.jobtracker.canton.nw.sum_clean.idx,ch.kof.jobtracker.canton.ow.clean.idx,ch.kof.jobtracker.canton.ow.sum_clean.idx,ch.kof.jobtracker.canton.sg.clean.idx,ch.kof.jobtracker.canton.sg.sum_clean.idx,ch.kof.jobtracker.canton.sh.clean.idx,ch.kof.jobtracker.canton.sh.sum_clean.idx,ch.kof.jobtracker.canton.so.clean.idx,ch.kof.jobtracker.canton.so.sum_clean.idx,ch.kof.jobtracker.canton.sz.clean.idx,ch.kof.jobtracker.canton.sz.sum_clean.idx,ch.kof.jobtracker.canton.tg.clean.idx,ch.kof.jobtracker.canton.tg.sum_clean.idx,ch.kof.jobtracker.canton.ti.clean.idx,ch.kof.jobtracker.canton.ti.sum_clean.idx,ch.kof.jobtracker.canton.ur.clean.idx,ch.kof.jobtracker.canton.ur.sum_clean.idx,ch.kof.jobtracker.canton.vd.clean.idx,ch.kof.jobtracker.canton.vd.sum_clean.idx,ch.kof.jobtracker.canton.vs.clean.idx,ch.kof.jobtracker.canton.vs.sum_clean.idx,ch.kof.jobtracker.canton.zg.clean.idx,ch.kof.jobtracker.canton.zg.sum_clean.idx,ch.kof.jobtracker.canton.zh.clean.idx,ch.kof.jobtracker.canton.zh.sum_clean.idx,ch.kof.jobtracker.isco.0.clean.idx,ch.kof.jobtracker.isco.0.sum_clean.idx,ch.kof.jobtracker.isco.1.clean.idx,ch.kof.jobtracker.isco.1.sum_clean.idx,ch.kof.jobtracker.isco.2.clean.idx,ch.kof.jobtracker.isco.2.sum_clean.idx,ch.kof.jobtracker.isco.3.clean.idx,ch.kof.jobtracker.isco.3.sum_clean.idx,ch.kof.jobtracker.isco.4.clean.idx,ch.kof.jobtracker.isco.4.sum_clean.idx,ch.kof.jobtracker.isco.5.clean.idx,ch.kof.jobtracker.isco.5.sum_clean.idx,ch.kof.jobtracker.isco.6.clean.idx,ch.kof.jobtracker.isco.6.sum_clean.idx,ch.kof.jobtracker.isco.7.clean.idx,ch.kof.jobtracker.isco.7.sum_clean.idx,ch.kof.jobtracker.isco.8.clean.idx,ch.kof.jobtracker.isco.8.sum_clean.idx,ch.kof.jobtracker.isco.9.clean.idx,ch.kof.jobtracker.isco.9.sum_clean.idx,ch.kof.jobtracker.noga.0.clean.idx,ch.kof.jobtracker.noga.0.sum_clean.idx,ch.kof.jobtracker.noga.ab.clean.idx,ch.kof.jobtracker.noga.ab.sum_clean.idx,ch.kof.jobtracker.noga.c.clean.idx,ch.kof.jobtracker.noga.c.sum_clean.idx,ch.kof.jobtracker.noga.d.clean.idx,ch.kof.jobtracker.noga.d.sum_clean.idx,ch.kof.jobtracker.noga.e.clean.idx,ch.kof.jobtracker.noga.e.sum_clean.idx,ch.kof.jobtracker.noga.f.clean.idx,ch.kof.jobtracker.noga.f.sum_clean.idx,ch.kof.jobtracker.noga.g.clean.idx,ch.kof.jobtracker.noga.g.sum_clean.idx,ch.kof.jobtracker.noga.h.clean.idx,ch.kof.jobtracker.noga.h.sum_clean.idx,ch.kof.jobtracker.noga.i.clean.idx,ch.kof.jobtracker.noga.i.sum_clean.idx,ch.kof.jobtracker.noga.j.clean.idx,ch.kof.jobtracker.noga.j.sum_clean.idx,ch.kof.jobtracker.noga.k.clean.idx,ch.kof.jobtracker.noga.k.sum_clean.idx,ch.kof.jobtracker.noga.l.clean.idx,ch.kof.jobtracker.noga.l.sum_clean.idx,ch.kof.jobtracker.noga.m.clean.idx,ch.kof.jobtracker.noga.m.sum_clean.idx,ch.kof.jobtracker.noga.n.clean.idx,ch.kof.jobtracker.noga.n.sum_clean.idx,ch.kof.jobtracker.noga.o.clean.idx,ch.kof.jobtracker.noga.o.sum_clean.idx,ch.kof.jobtracker.noga.p.clean.idx,ch.kof.jobtracker.noga.p.sum_clean.idx,ch.kof.jobtracker.noga.q.clean.idx,ch.kof.jobtracker.noga.q.sum_clean.idx,ch.kof.jobtracker.noga.r.clean.idx,ch.kof.jobtracker.noga.r.sum_clean.idx,ch.kof.jobtracker.noga.st.clean.idx,ch.kof.jobtracker.noga.st.sum_clean.idx,ch.kof.jobtracker.noga.u.clean.idx,ch.kof.jobtracker.noga.u.sum_clean.idx,ch.kof.jobtracker.total.total.clean.idx,ch.kof.jobtracker.total.total.sum_clean.idx
2021-08-20,120.267738540647,6372,120.76198546092,678,105.912888141004,1177,119.505332191385,10324,121.946988861433,4278,130.132399789378,3823,136.546515139266,2080,124.024357443186,3307,122.099253090372,995,160.443579868289,3184,115.71013923985,650,125.21906189214,25,128.187263410648,5278,163.499988163359,1445,113.268663459152,1021,116.089771416706,1123,118.070775724176,6712,103.663342049157,1295,124.832074191122,2831,127.603541507104,2183,114.152763434073,3452,118.860217045862,931,121.900719364742,868,122.163666545156,4590,148.749051476341,2206,126.129120263766,2659,122.887247845762,20205,157.507130916285,2655,133.595942009274,8387,133.517460492835,24749,122.785080099486,14357,122.226427071827,6300,123.788479776601,10694,108.985619195199,504,111.537327491343,8401,138.10034008348,2723,136.689041257264,1974,114.292152627966,3087,94.7157356173216,496,117.377467866959,24849,96.0517268310943,822,153.888581800287,744,108.978046492154,11073,111.78788577388,9918,93.9748039736712,2465,160.827703988408,3274,122.620999937347,9917,153.57568861786,4735,123.272173542651,987,125.584945826001,21083,123.048103952917,8756,116.699485157505,3759,84.6144034697661,3245,129.086370176585,12811,130.603443036602,1168,117.756743719128,733,115.072203892379,3380,122.385608221494,74150
2021-08-27,121.097171220238,6380,120.23077438118,682,106.974671480763,1197,121.20077272194,10291,122.118142530011,4275,130.234357793914,3829,138.425001353231,2108,121.991171255593,3294,122.829657395997,1003,164.799962166472,3241,115.710139239851,656,125.21906189214,27,128.261617971791,5172,166.536095233792,1454,112.045939908563,1019,115.561610491243,1099,122.613975618846,6757,107.243426770731,1303,124.564863186788,2803,127.545275049794,2190,116.024668193167,3415,117.991718591456,958,121.054186591376,864,124.01017103401,4565,152.654484886821,2171,128.294023074263,2680,123.141397166696,20308,160.287016441281,2663,134.822323451181,8388,134.398638971267,24698,123.430321201467,14272,123.33670628407,6385,126.182371341787,10704,110.905131079263,511,112.747544985057,8479,141.542723927204,2728,140.9434190474,1992,116.288845038808,3091,98.8095395143374,509,118.755521475458,25127,102.735738749753,776,155.534448985317,748,110.640638963092,11143,112.753533161154,9840,94.7688454098661,2367,162.391510286685,3291,124.089962170099,9850,154.324997238609,4714,127.307041525424,886,126.935066895801,21208,125.444785103993,8882,117.542733050256,3875,86.9597364886386,3247,131.174561574682,12858,132.238711522035,1198,118.710239619687,741,116.549171711876,3506,123.738891600842,74248
2021-09-03,122.731869735775,7482,123.376346966735,688,109.067085592856,1227,125.27541314311,12255,124.334989133536,4462,130.540647440654,4252,137.157815203093,2294,119.309642950366,3321,125.768165946141,1045,172.51144179307,4381,120.7622720799,710,139.132290991267,27,130.320462249344,5856,164.003967470004,1710,112.995481772195,1062,117.904075568768,1184,123.305024027611,7807,109.846773610749,1483,125.216608710329,3058,128.765273332879,2300,120.307457958687,3874,119.62401509371,1012,121.462234411347,890,122.629723861089,4851,153.129058414966,2895,127.640351081697,2944,124.139571150755,22206,161.350633006917,3014,134.982168844365,9278,135.262114379345,25682,125.312459620607,15608,124.654054281763,7490,128.073399733505,14413,110.720289194131,600,113.124351401717,9575,144.383605044987,3388,143.500215764813,3969,115.329248823634,3272,99.503426730028,712,119.151217204641,27911,104.297802613784,855,156.700957352707,800,110.916550780955,12030,112.980460993033,11428,95.2035648842233,2834,164.244050667086,7451,123.747531025087,10509,155.683057214308,5000,151.488982076485,995,128.331318851366,22546,126.384913064591,11075,117.645705221128,4566,88.2864106492309,3474,134.082204388147,13489,127.26248126267,1435,119.189392958213,991,116.632421120242,4200,125.037517964488,85756
2021-09-10,124.249669466752,7601,124.250117129388,706,109.592288252212,1246,125.483700559158,13232,125.018599146366,4547,131.450761180654,4303,142.054149725548,2269,120.044534499183,3247,124.94152072396,1065,174.471421586213,5193,125.216618181208,732,139.132290991267,30,130.854912963949,6096,170.024243362923,1689,112.379702579976,1101,121.576806357252,1252,126.793319731347,7918,111.731932761825,1515,125.985305177372,3095,130.448834477257,2371,122.738510583776,4058,120.313490685028,1041,123.440446698177,921,123.237930799024,4839,158.798663046115,3079,128.546519902764,2958,126.571969390507,22762,165.392272155106,3074,138.205665278052,9673,136.689227702072,25875,126.978664069856,16245,128.468072814937,7942,129.605358704676,15717,113.095476916118,606,114.209616996968,9694,146.415424874741,3482,145.498920375324,4236,118.311901810452,3248,97.0089118537878,718,120.93130563111,28046,106.821136547989,868,159.033974087487,806,112.15712529259,12070,114.28596936072,11510,98.2543234942367,2871,166.403380831978,9736,124.607461511981,10505,157.439576268389,5052,153.740676277456,1211,130.12196230835,22862,128.296132076998,11374,121.455675543387,4570,92.8052903666433,3673,136.999985151654,13832,131.454027597179,1427,122.055670945184,998,120.545143313426,4203,127.073648805254,89105
2021-09-17,125.260742726428,7742,127.984410267157,732,109.420243843653,1274,125.870821080071,13290,126.689826646814,4638,131.89909256258,4398,143.548827226869,2376,122.423411698664,3381,127.484271376991,1081,175.728039103324,5276,130.514244335028,780,115.943575826056,30,131.963310988729,6139,170.311123413591,1778,116.10221734762,1117,121.669471606,1312,127.134787846672,8169,113.213227324955,1584,130.152758020389,3144,132.169511601442,2426,123.121516017667,4166,123.637660213759,1122,123.569433580829,957,124.117125168768,4906,165.014454143912,3219,130.368973036895,3033,127.084974940748,23439,169.129950621888,3186,139.062283417334,10003,137.849234786947,26395,128.21079792444,16592,128.343618397098,8258,129.231949804487,15966,111.451116185512,619,115.306103974571,9791,146.042866541727,3537,144.550824082443,4297,120.367984934699,3395,93.5541785256614,702,121.875949670075,28676,105.020780314034,890,160.78160017636,819,113.608937990954,12206,114.617430843127,11723,98.4527502666922,2971,166.285292463585,9864,126.548424129133,10657,158.606016898037,5264,154.596149038936,1258,130.799943509716,23223,128.625265304491,11694,119.447718211386,4718,95.9300476180454,3861,137.329288756826,14145,133.315480449196,1483,123.937068570543,1038,118.352908893131,4344,127.816753252159,91145
2021-09-24,125.30928085975,7742,129.512075641699,754,109.420243843653,1271,125.777215948011,13447,129.55378945862,4689,134.059896809339,4395,145.527570459319,2394,125.121839566732,3448,127.831324747346,1102,177.383040413395,5309,130.514244335028,813,134.494547958225,25,132.113635346243,6145,172.127010812502,1782,119.931977989295,1152,121.206497969752,1314,128.921261527313,8184,113.566797678874,1601,132.083927227492,3235,134.385851059789,2445,123.387437218569,4167,128.570298869295,1153,126.671595093318,956,125.699675034308,4941,166.341252911597,3358,134.31175591638,3042,127.413983332897,23176,169.724147190665,3131,139.705313678411,9948,139.493744715753,26656,128.756016339188,16696,128.033534757578,8278,127.922333487157,15690,111.63352390431,611,116.297407589201,9887,148.483118347437,3531,144.008546665018,4265,120.934089508172,3402,90.3758238637852,677,123.229798853177,28897,108.381445284083,875,161.364142205985,828,114.445311533319,12361,115.972523374146,11757,99.2464573565144,2977,163.029757725761,9858,127.752756355439,10823,160.430449677743,5303,153.496255488462,1265,131.007420055624,23326,130.117717832553,11721,117.683827197865,4808,97.1908105102218,3424,137.329288756826,13744,134.645089629208,1504,122.166539019535,1050,116.430641931637,4433,128.335325120788,91197
2021-10-01,123.935705905133,6386,127.27910882029,696,108.571202184342,1031,125.479348670527,11401,129.010527044206,4531,133.765115702257,4093,145.977324540209,2265,122.985789643573,3456,127.586905388364,1046,176.10117941863,4013,128.544893597463,729,139.132290991267,29,131.819012855227,5381,175.318624184345,1564,117.063808453679,1129,120.518940849989,1234,128.594760503185,5528,113.647341507015,1410,131.283148955315,2969,132.801389060394,2290,123.046823175178,2898,129.724430816057,1114,125.197110917629,945,126.040893613437,4789,164.155090329844,2587,132.433269819648,2860,127.605138222473,20663,170.282450306423,2736,139.32181516208,8743,139.311637999414,24512,128.572478710684,14732,127.283704392966,6830,128.548198477134,11446,111.851558130685,512,116.519826728745,8366,147.221532931112,2707,144.199708452626,2260,123.141648393983,3013,92.1654441383156,505,122.91746069226,24856,106.823867627306,835,156.035075422432,757,115.070303834441,11170,116.358319066823,9920,98.5919052882109,2426,162.434867166645,5481,127.333853239408,10064,158.273950761504,4910,154.169484679201,1140,130.956122548873,20431,129.715520665942,9382,117.315969441581,3839,98.2113440362711,3238,138.469802740356,12041,133.127351098766,1242,122.166539019535,729,116.097507047712,3495,128.318523564797,76383
2021-10-08,126.155556769243,6923,133.83425605567,699,112.279516490449,1054,127.957362494825,13115,132.221315354975,4902,138.254514527528,4231,150.695783515246,2475,127.726818085001,3502,131.848157631198,1018,178.815489984168,4282,137.020381087406,728,133.979243176776,27,134.681073643328,5619,182.749204693386,1628,120.944376689712,1086,122.959355540097,1284,130.47893281825,6006,116.670701888171,1466,133.071526216626,3230,133.481259652854,2344,125.310794162761,3261,135.144671657953,1077,128.087285566305,953,129.008004144025,5140,168.830208601965,2809,133.740028861761,2939,128.910313828929,22389,172.233054226342,3230,141.740071880016,9218,141.857090607151,25504,130.791546926168,15412,129.756246940681,7310,130.239510311643,15125,112.498098929128,519,118.598658325757,8856,150.131665597593,2833,146.214474838192,2505,127.618779706506,2998,91.4551131622977,519,125.548128083033,25979,107.608615966166,1089,160.505994488977,698,116.380638970739,11065,118.443357293603,14119,99.8710081905503,2929,162.996249878115,6655,128.310396721198,10301,159.969424393041,5321,154.713772356797,1133,133.354540811535,21076,132.047888257446,10122,122.580147557549,4056,102.025089786024,3322,141.282094450825,12654,139.314960375188,1420,126.327524680964,734,121.918373792253,3630,130.548549660097,83665
2021-10-15,127.332518231814,6860,138.607494268904,729,116.133266128804,1078,128.513051699921,12895,131.822497794082,4973,138.728963788089,4371,156.496472102745,2468,131.582321594075,3611,136.015771809195,1044,180.283597455302,4263,139.916452550283,757,149.43838662025,26,134.135998032947,5683,185.131007124224,1688,123.8836189675,1111,127.77573582623,1302,132.230026548433,5812,119.869350329245,1459,135.073228898668,3191,137.625567843887,2319,126.570199129221,3184,137.915016977145,1122,132.56770502027,972,133.086418549665,5156,169.309499470956,2818,136.565201532776,2935,130.564146033837,21825,174.223511005301,2942,143.909246569916,9148,143.063007076557,25409,131.6000053137,15369,131.760957892869,7314,131.681242437282,14273,113.575666926534,522,119.71891423119,8787,150.395146934198,2849,147.870810685968,2560,129.510646888749,3103,89.8568684662576,515,127.19106436814,25294,106.432565518448,1098,164.295719358856,720,116.77581940867,11191,120.127748929323,12376,99.6689764814662,2966,163.251293796843,7030,129.40156095561,9760,164.670861884622,5308,150.917115366446,1141,133.702578947595,21457,133.665308999293,9552,127.041821564607,4231,104.622743520699,3417,141.063222112404,12910,141.663565071168,1305,128.298825456219,769,126.238316170719,3810,131.885806870563,82590
2021-10-22,126.468167447103,8397,136.149914583285,846,114.443372199686,1237,128.06711797332,15274,132.300115539712,6348,138.675688456373,5208,154.642875986469,2955,134.259014814297,4031,134.585185212497,1236,179.098420834863,3955,139.074596638428,831,165.593887876493,37,133.014168489196,6935,184.836212526893,1884,120.413752274239,1321,126.123819396673,1547,132.448326157023,6663,120.53751839128,1794,134.09419274819,4001,138.019064821281,2798,128.962298501313,3598,139.592815237207,1233,132.56770502027,1120,136.623900453523,5869,172.609141473425,3130,135.670584718406,3511,130.858895040464,27021,173.959215630596,3296,144.333795571955,11186,143.847561393528,30270,131.684667301786,18653,130.391601039152,9141,132.660633388018,15462,118.290902196047,554,120.403359477657,10145,149.957315356515,3435,150.204735544597,2661,130.64126644762,3551,89.3797523505075,565,127.272793566127,31125,106.504625481561,1477,164.649043486509,930,116.455860611167,12774,120.49273416385,15140,99.0037775283085,3596,164.487647455956,6206,130.951348990475,11272,165.832604680866,6662,149.044952667207,1451,134.690397522088,25040,134.066037773774,12008,126.450356245975,5155,106.251113069659,3855,141.598940925143,15009,147.442066132069,1569,128.747422748024,858,124.768170981299,4551,132.291316264367,96920
2021-10-29,126.543258390843,8421,137.45122798432,837,114.350479852121,1232,128.16037484461,15106,132.175714866896,6381,136.650836905425,5205,152.877156223824,2715,133.03978230797,3744,134.042940308337,1241,179.780094601044,3941,142.037338672079,798,169.632763190554,41,133.341884556488,6900,185.734565929211,1646,120.880472244295,1290,127.768197746043,1534,132.72274920959,6757,120.404474772747,1812,134.127978133111,3969,139.732067398851,2820,128.298084982331,3689,140.942624893006,1241,131.273787757428,1127,136.650847968406,5070,171.601041360991,3082,134.124921548728,3511,130.055223538854,27192,177.322035693415,3259,144.742225299269,10955,143.56841395774,29888,130.956729509794,18271,127.391361443537,8779,132.591530310332,15358,117.878738773761,574,119.973048652561,10073,148.673358419598,3387,149.019354317075,2661,128.440513193492,3443,86.0099591739175,557,127.739842105502,30793,103.951432404949,1460,164.471428552867,927,117.171045016149,12701,120.01154617714,14774,97.6833525726245,3524,162.8111029179,6181,130.544776009488,11273,161.501441246276,6509,148.386432994156,1358,134.966813371495,24851,133.905011304245,11656,125.658284909619,4949,107.301189089593,3845,140.602440055187,14778,145.244171978548,1610,128.441245761703,841,124.162640223128,4327,131.823013705797,95482
2021-11-05,127.337379874313,9561,139.382974972207,925,114.579028446096,1501,129.672770110655,16948,132.912014392653,6642,136.401337477079,5477,150.87876202482,2907,131.489530607348,3776,135.762736523614,1325,176.37277354276,5118,143.647739337295,882,189.827139760858,42,133.016116804582,7777,184.382364201177,1923,121.681594667121,1358,127.296728381667,1626,131.287147892583,9430,121.17402156333,2034,134.379566368765,4265,140.052134307159,3056,129.666597888809,4875,140.312009121673,1341,131.612996511323,1161,134.360466524114,5310,171.693200889112,3724,134.629421522313,3722,130.744421679763,29438,177.417063579639,3732,145.39161125175,12259,143.684173393419,32246,130.631645780498,20142,126.649598672356,9961,132.563392683867,18849,115.767477780798,670,119.117938043874,11645,148.281644181846,4175,148.582051471449,4430,126.794757314132,3590,85.8792449502489,658,127.440403351531,34981,102.623202939115,1487,163.978999126062,1002,116.251188007953,13757,120.415261356206,16647,99.5763467342803,4025,160.59372918379,9325,131.19061098315,12128,161.882453198494,6782,145.048496873633,1467,135.402679926525,27559,133.70591719228,14124,121.628030032598,6454,105.429060312457,4184,140.723499966673,16260,143.132382725225,1857,125.501569362228,1136,120.486913180378,5810,131.648461521081,109505
2021-11-12,129.513096909876,9891,139.382974972207,961,118.313677352423,1534,129.872278485285,16899,133.376674020537,6865,138.082252835622,5518,153.674730847518,2914,134.206400378837,3775,137.272259653828,1439,176.858648951968,5082,141.32334226064,927,189.827139760858,55,134.59822434555,7819,182.877969592702,1961,122.462160848165,1403,128.65690712616,1591,131.933950403165,9540,122.137970260839,2137,135.177435454307,4379,138.224010299966,3141,131.00762077867,5028,137.532604569399,1464,132.512914436187,1170,135.024731998468,5259,170.306264168838,3590,136.478531379461,3786,131.940334067368,30174,176.061664516464,3796,146.193836954859,12324,145.914295178471,33503,131.626531054475,20352,128.350631133157,9828,132.475911342457,18184,118.027203323066,666,119.481194779967,11805,148.560369076924,4256,146.4947363021,4271,131.120080534752,3635,87.0328467480881,670,128.63627715571,35913,104.72291041613,1564,165.548176151192,1045,117.126385164391,13947,120.62564268756,17171,97.9791202005966,4177,159.400854119943,6866,133.558486720898,12743,160.759224622067,7062,143.669896088684,1473,137.5074579877,28756,134.699081589335,14405,122.362430585512,6459,109.060992270447,4093,143.761239648399,16816,143.601412925308,1831,126.456357294823,1183,120.961758794351,5836,132.661628520105,110317
2021-11-19,128.213506562133,10165,139.957750126732,970,117.866929672049,1589,130.303970396119,17449,134.543624266557,6972,141.907043536961,5668,153.065514867944,3027,134.793208199424,3888,137.747250171661,1445,173.189097771464,5157,144.195153493744,935,186.375737219751,55,132.76363556805,7997,183.249861752525,1967,123.314961411174,1436,126.993240223666,1624,132.311520988946,9784,121.913451933154,2176,135.327499214802,4504,139.736113372746,3108,132.750012034207,5188,138.583930942063,1439,133.527043883402,1176,136.382017093017,5372,171.478203779138,3633,136.794942194096,3882,133.210608898035,31368,175.810983456403,4214,146.573531321262,12706,147.542812453083,34227,131.74697528921,20764,126.965690763252,10009,131.948064944586,19576,118.379523332986,670,119.570947784976,11981,147.899946285052,4274,145.143117017553,4227,134.512310706982,3788,87.9300925908519,679,128.826613580438,37171,109.258931017959,1593,167.431188581347,1055,117.690545322983,13910,119.54424945592,19186,99.5779027270067,4106,154.70579123742,6892,133.922889346713,13561,164.891793810619,7041,145.44238281219,1459,137.302826712619,28895,134.354943745772,15265,121.671576610104,6022,110.585239478602,4937,142.990868269125,17355,139.842956191954,2025,124.134120349509,1198,120.107699553514,5382,132.934669262048,113693
2021-11-26,130.900464192735,10116,141.387349208721,979,118.534100972079,1590,130.871141695835,17920,134.257604657147,7056,143.728855975385,5842,155.601391522482,3018,133.723146879531,3905,138.315670736331,1454,175.995755688493,5677,149.787628000315,954,186.375737219751,54,134.985830827369,7946,184.365538231992,1971,122.376880791864,1446,127.149828682635,1622,134.317669012489,9827,124.714772060294,2176,136.552317640367,4530,140.085672130401,3198,133.826634161229,5302,140.208708063453,1450,135.515039573974,1209,135.049866907626,5426,169.314586174408,3725,137.989044385264,3895,133.051135546068,31742,178.2390845856,4272,146.345791216661,12872,148.97168560087,34798,131.444976491985,20940,128.208959917409,10008,131.714413673656,20330,117.502637974963,675,120.646100758149,12011,151.611319233575,4264,149.109140192086,4355,133.944466335981,4027,87.9300925908519,687,129.538591967452,37274,105.248825848227,1662,173.707896681866,1067,118.330488189445,13977,119.795208308561,19054,98.4683338725332,4218,156.178042851562,7776,133.520482716943,13645,165.599581903686,7222,143.201810270542,1493,137.749684147963,29190,135.846119592007,15317,124.938608603804,5996,113.103560952945,5006,143.128968755466,17602,140.889162846757,2005,123.821177188964,1190,123.451505090411,5352,133.731519578909,115443
2021-12-03,130.114275218605,8325,145.6511414044,829,119.504896229836,1221,131.083164606642,14814,134.209629811817,5597,144.329155493182,5028,152.925572654639,3082,133.600211327355,4351,140.511157573415,1260,172.16643115219,4596,148.87335967071,983,202.582323064947,46,136.522321540991,6589,178.094054593922,2293,119.944907803154,1258,130.068619584962,1394,134.603572948233,7047,125.514225727347,1872,136.183057722464,3698,140.664538544163,2662,131.784246199299,3997,142.333082428051,1386,133.611738456362,1068,133.174716889817,6914,169.459962178564,3494,139.142041473533,3351,134.049526057846,25587,178.836367192421,3581,146.454285918702,10791,150.472289188792,30378,131.219345703248,17477,126.057137116747,8401,129.582809255321,16869,121.978928945438,630,119.146452752965,10378,151.816921782034,3687,142.64238630559,3989,134.153700076678,3841,88.6246430852504,633,128.792120200526,30195,103.057897527927,1249,172.937573414985,902,117.772189294547,12293,118.619956298546,14882,97.4098341024749,3535,146.363642217042,6413,133.832628789922,11977,165.680270347037,6157,142.74429649971,1252,138.437100366729,25850,134.662582941418,12511,126.725336587015,5664,113.880662246188,4803,144.855265360183,15836,136.235440498839,1544,120.87305392256,1134,125.073983317344,5174,133.172749015333,98844
2021-12-10,130.706057679204,8355,144.796381184891,852,120.867329900208,1228,132.605149835626,14986,134.684876376306,5648,145.492185244601,5088,151.524880461532,3057,134.061431849774,4345,139.029693624953,1233,166.52885039305,3909,146.740066901631,977,216.087811269277,45,136.886111590989,6755,177.210412464678,2217,119.75129213277,1239,129.520192517141,1423,136.714318085819,6951,123.785745923899,1888,136.658455077564,3724,138.246538255288,2676,133.219949920244,3947,143.750339294333,1406,134.498261839485,1055,134.752477906063,6837,171.333244073396,3528,140.993428778769,3382,134.049526057846,25995,180.034600808451,3582,149.618002645854,10786,151.147337981355,30761,133.022738188433,17463,127.144232554047,8233,129.027255946616,16794,126.120188878771,648,120.013739542628,10166,153.763823643904,3665,140.038596714297,3780,134.46722469384,3851,91.8245909517508,637,129.83763001531,29811,102.45872370509,1204,180.675272449212,894,118.93091567309,12400,118.919660975364,15040,99.8528019799368,3469,140.85028204569,5920,135.424406433625,11939,165.842781647034,6117,142.74429649971,1245,139.546337982764,26084,135.692716632538,12288,129.437227669916,5701,116.490770342271,4843,145.326575196169,15982,137.809881347568,1471,121.421479757054,1102,127.865168785757,5198,133.996088211207,98504
2021-12-17,129.896191448899,8231,144.796381184891,837,119.778435036243,1221,132.312599364669,14958,135.241725586562,5563,145.064937245645,5108,148.078829668427,2990,133.906769376481,4334,138.799130285608,1206,161.863171394968,3712,150.12046634858,955,220.58964067072,48,138.669176676843,6679,178.176136783287,2202,119.653456109786,1224,127.130181867428,1409,136.49938918787,6997,123.785745923899,1840,139.683690076548,3659,138.192850279266,2575,132.57358141961,3916,142.323030960914,1410,132.965518114818,1053,133.241271847402,6866,165.146345581123,3517,141.245427757819,3357,134.20277987223,25366,182.538559095077,3595,151.419794247888,10795,151.267351748031,30226,133.450832742685,17401,126.601874462714,8205,127.264864280458,16619,128.977897085994,662,118.90668957462,10082,150.971905978825,3690,136.752015135084,3707,136.055837219758,3809,93.3785455678573,650,130.157286923715,29651,107.774573805271,1195,186.516067894768,928,119.421094814784,12374,118.384562433702,14890,99.5981476252132,3529,136.778772447362,5881,133.339520499883,11627,168.657886278087,6009,142.161666718078,1225,139.812720411419,25669,134.368556810951,12092,128.766915771056,5793,115.990503230372,4890,144.86873833902,15871,135.10589856064,1478,119.295422718507,1028,126.679439552127,5284,133.433090976403,97582
2021-12-24,131.123280976757,8151,147.045309447022,837,120.967302877793,1209,133.59692793282,14835,136.044130646677,5562,146.090533816903,5092,149.19411013837,2921,137.271416186541,4338,140.297791991349,1204,162.670692760021,3608,149.966811828264,977,234.09512887505,49,140.123676831084,6769,178.899776327984,2216,120.532542726102,1225,129.156894911691,1380,136.694975072937,6979,126.005816367099,1840,141.706462740569,3729,139.065417605418,2534,134.842735043493,3856,147.624461913613,1396,134.632395391089,1037,133.672536814394,6797,159.629308635978,3622,142.379423163547,3363,135.165413614269,25373,181.036596184256,3646,153.259461063908,10947,153.691169558029,30081,135.717238124923,17488,125.801862617768,8229,126.288846853925,16299,129.737707967207,679,119.830190698469,10043,151.179398977697,3638,133.960398059654,3674,139.808850404984,3734,95.7764840492072,662,131.965208976606,29805,108.374750429485,1257,187.100147439324,958,120.455209490859,12472,119.316097426287,14869,103.351775744837,3529,132.140631638703,5898,134.655562583601,11449,167.829914327777,6111,140.653012295764,1225,139.76319801842,25409,135.107214544544,12006,130.04316584912,5751,117.781585738561,4857,144.719206062817,15501,136.410369305364,1450,119.649415070787,1011,128.692534226227,5223,134.291495145749,97152
